trip,yyyy,mm,dd,rhtimei,plantID,fam,gen,epi,ssp,spcod,mtime,rhtimef,ltype,scan,nleaf,nlunit,npet,muf,mup,cii,ef,ttype,td,tl,tmu,tv,tdm,ldm,pdm,prob,checkID
8,2017,8,20,1630,80769,Myristicaceae,Virola,guggenheimii,,MYRI_Virgug,4437,2807,simple,ok,2,2,2,1292,69,1.25,152,branch,587,102,328,359,126,512,13,,
8,2017,8,20,1630,80793,Lecythidaceae,Lecythis,prancei,,LECY_Lecpra,4113,2483,simple,ok,4,4,4,1118,60,1.25,188,branch,NA,NA,NA,NA,NA,488,21,,ok
8,2017,8,19,1630,80854,Burseraceae,Protium,hebetatum,forma B FITO,BURS_Proheb-B,4356,2726,simple,ok,5,5,5,1325,68,1.5,267,branch,601,104,340,314,172,253,6,,YES
8,2017,8,19,1630,80874,Sapotaceae,Pouteria,brachyandra,,SAPO_Poubra,4502,2872,simple,ok,3,3,3,152,16,1,155,branch,625,91,336,304,178,173,4,,YES
8,2017,8,20,1630,81241,Fabaceae,Zygia,racemosa,,FABA_Zygrac,4514,2884,bipinnate,ok?,1,,1,376,51,1,205,branch,494,105,259,220,143,140,19,,ok
8,2017,8,20,1630,81244,Apocynaceae,Malouetia,duckei,,APOC_Malduc,4440,2810,simple,ok,5,5,5,502,13,1,207,branch,685,96,381,355,194,182,4,,ok
8,2017,8,19,1630,90356,Lauraceae,Aniba,sp.p4.PP,,LAUR_Anisp4,3925,2295,simple,ok,5,5,5,273,19,1.25,203,branch,377,87,112,104,55,126,7,qr,
8,2017,8,19,1630,90373,Chrysobalanaceae,Hirtella,obidensis,,CHRY_Hirobi,3546,1916,simple,ok,5,5,5,710,20,2.5,161,branch,560,102,297,260,171,315,5,trait,ok
8,2017,8,19,1630,90381,Burseraceae,Protium,tenuifolium,var.1 FITO,BURS_Proten-1,4214,2584,odd-pinnate,"ok?, but image 002 with wrong id (381)",1,,1,521,164,2.5,163,branch,486,108,216,217,88,305,84,,ok
8,2017,8,19,1630,90393,Sapotaceae,Micropholis,guyanensis,,SAPO_Micguy,3919,2289,simple,ok,3,3,3,1263,60,2,253,branch,390,91,136,128,63,574,22,,
8,2017,8,19,1630,90444,Fabaceae,Inga,sp.30.FITO,,FABA_Ings30,4220,2590,even-pinnate,ok?,0.5,,1,1272,766,1.75,208,branch,NA,NA,NA,NA,NA,546,327,,
8,2017,8,19,1630,90445,Dichapetalaceae,Tapura,guianensis,,DICH_Tapgui,4456,2826,simple,ok,5,5,5,1212,30,1.75,414,branch,558,103,341,302,164,369,8,qr;rgr,
8,2017,8,18,1300,90470,Elaeocarpaceae,Sloanea,pubescens,,ELAE_Slopub,3523,2223,simple,ok,1,1,1,1346,146,1.25,270,branch,NA,NA,NA,NA,NA,660,54,,ok
8,2017,8,19,1630,90472,Simaroubaceae,Simaba,polyphylla,,SIMA_Simpol,4331,2701,compound,ok?,0.5,,1,294,191,1.25,162,branch,NA,NA,NA,NA,NA,131,72,rgr,ok
8,2017,8,19,1630,90548,Lecythidaceae,Eschweilera,atropetiolata,,LECY_Escatr,4403,2773,simple,ok,5,5,5,1633,93,1.5,189,branch,573,103,308,270,155,758,36,,
8,2017,8,19,1630,90550,Elaeocarpaceae,Sloanea,pubescens,,ELAE_Slopub,4432,2802,simple,ok,2,2,2,807,51,1.25,336,branch,618,98,379,326,191,385,16,,ok
8,2017,8,19,1630,90553,Burseraceae,Protium,hebetatum,forma B FITO,BURS_Proheb-B,4208,2578,odd-pinnate,ok?,0.5,,1,748,702,1.25,157,branch,751,102,479,411,282,429,347,,
8,2017,8,19,1630,90558,Lauraceae,Aniba,terminalis,,LAUR_Aniter,4458,2828,simple,ok,5,5,5,502,28,1,179,branch,374,116,163,142,74,203,9,rgr,
8,2017,8,19,1630,90563,Sapotaceae,Pouteria,resinosa,,SAPO_Poures,4428,2798,simple,ok,5,5,5,374,20,1,152,branch,595,75,286,247,179,187,8,,
8,2017,8,19,1630,90575,Urticaceae,Pourouma,sp.A.PP,,URTI_PouspA,4158,2528,simple,ok,1,1,1,2453,1289,1.25,266,branch,NA,NA,NA,NA,NA,1026,364,,
8,2017,8,19,1630,90576,Lecythidaceae,Eschweilera,romeu-cardosoi,,LECY_Escrom,3450,1820,simple,ok,5,5,5,356,15,1,182,branch,474,97,233,201,135,182,6,,
8,2017,8,19,1630,90578,Rubiaceae,Ixora,intensa,,RUBI_Ixoint,3938,2308,simple,ok,4,4,4,1029,216,1,53,branch,561,95,322,278,183,487,23,,ok
8,2017,8,19,1630,90585,Lecythidaceae,Eschweilera,atropetiolata,,LECY_Escatr,3857,2227,simple,ok,5,5,5,1497,108,1.25,185,branch,481,89,202,170,97,763,43,qr,
8,2017,8,19,1630,90603,Annonaceae,Onychopetalum,amazonicum,,ANNO_Onyama,3906,2276,simple,ok,5,5,5,1320,86,1.25,166,branch,NA,NA,NA,NA,NA,652,26,rgr,ok
8,2017,8,19,1630,90617,Sapotaceae,Micropholis,venulosa,,SAPO_Micven,3912,2282,simple,ok,20,20,20,166,5,1.25,111,branch,322,86,85,78,50,77,2,,
8,2017,8,19,1630,90620,Myristicaceae,Virola,sebifera,Forma A PP,MYRI_Virseb,3847,2217,simple,ok,5,5,5,1037,36,NA,158,branch,422,85,150,157,54,400,9,,
8,2017,8,19,1630,90628,Ochnaceae,Ouratea,odora,,OCHN_Ourodo,3602,1972,simple,ok,2,2,2,619,48,1,166,branch,228,106,258,217,145,318,23,,ok
8,2017,8,19,1630,90629,Lecythidaceae,Eschweilera,pseudodecolorans,,LECY_Escpse,4037,2407,simple,ok,10,10,10,396,14,1,135,branch,370,81,109,92,60,180,4,,
8,2017,8,19,1630,90645,Olacaceae,Minquartia,guianensis,verde MV,OLAC_Mingui-V,4412,2782,simple,ok,6,6,6,477,26,1,180,branch,456,95,184,166,99,217,8,,ok
8,2017,8,19,1630,90646,Clusiaceae,Tovomita,sp.3.FITO,,CLUS_Tovsp3,4410,2780,simple,ok,3,3,3,1692,145,1.25,255,branch,630,100,390,324,214,425,29,,ok
8,2017,8,19,1630,90647,Sapotaceae,Pouteria,retinervis,,SAPO_Pouren,3853,2223,simple,ok,5,5,5,964,140,1,170,branch,430,75,141,126,64,362,43,,
8,2017,8,19,1630,90654,Lecythidaceae,Corythophora,alta,,LECY_Coralt,3559,1929,simple,ok,5,5,5,717,24,2,146,branch,570,98,270,240,147,356,10,,
8,2017,8,20,1630,90658,Myristicaceae,Compsoneura,ulei,,MYRI_Comule,4434,2804,simple,ok,5,5,5,550,30,1.25,205,branch,425,103,156,151,72,210,7,,
8,2017,8,20,1630,90660,Humiriaceae,Duckesia,verrucosa,,HUMI_Ducver,4101,2471,simple,ok,20,20,20,76,1,1.25,71,branch,242,91,61,52,30,31,0,,
8,2017,8,20,1630,90665,Lecythidaceae,Eschweilera,pseudodecolorans,,LECY_Escpse,4043,2413,simple,ok,5,5,5,617,19,1.25,155,branch,411,80,135,114,74,282,7,,
8,2017,8,20,1630,90669,Myrtaceae,Eugenia,sp.13.FITO,,MYRT_Eugs13,4056,2426,simple,ok,5,5,5,654,32,1.25,155,branch,345,85,108,92,56,272,11,,
8,2017,8,20,1630,90672,Chrysobalanaceae,Licania,reticulata,,CHRY_Licret,3527,1897,simple,ok,5,5,5,817,29,1,163,branch,320,83,81,71,37,333,9,arch;qr,ok
8,2017,8,20,1630,90673,Violaceae,Paypayrola,grandiflora,,VIOL_Paygra,4123,2493,simple,ok,2,2,2,1329,69,1,237,branch,566,87,260,237,102,404,16,,
8,2017,8,20,1630,90675,Myristicaceae,Virola,sebifera,Forma A PP,MYRI_Virseb,4110,2480,simple,ok,5,5,5,604,28,1,151,branch,417,83,118,120,50,240,8,,
8,2017,8,20,1630,90678,Annonaceae,Duguetia,flagellaris,,ANNO_Dugfla,4525,2895,simple,ok,5,5,5,459,15,1,182,branch,593,97,339,315,154,199,6,,
8,2017,8,20,1630,90679,Fabaceae,Andira,parviflora,,FABA_Andpar,4516,2886,compound,ok?,1,,2,209,131,1,191,branch,524,113,316,271,153,92,42,,
8,2017,8,20,1630,90684,Burseraceae,Protium,paniculatum,modestum,BURS_Propan-M,4349,2719,odd-pinnate,ok?,0.5,,1,307,135,1,163,branch,744,99,443,469,260,159,61,,ok
8,2017,8,20,1630,90685,Sapindaceae,Cupania,hispida,,SAPI_Cuphis,4225,2595,compound,ok?,0.5,,1,501,331,1,228,branch,NA,NA,NA,NA,NA,202,107,,ok
8,2017,8,20,1630,90687,Lauraceae,Ocotea,cernua,,LAUR_Ococer,4528,2898,simple,ok,5,5,5,130,6,1,154,branch,534,107,328,292,168,66,3,,
8,2017,8,20,1630,90692,Meliaceae,Trichilia,schomburgkii,,MELI_Trisch,4245,2615,compound,ok?,0.5,,1,799,305,1,176,branch,NA,NA,NA,NA,NA,323,123,,ok
8,2017,8,20,1630,90694,Rubiaceae,Psychotria,pacimonica,,RUBI_Psypac,4046,2416,simple,ok,5,5,5,1455,106,1,315,branch,723,84,427,395,154,326,18,arch;qr,
8,2017,8,20,1630,90696,Lecythidaceae,Eschweilera,romeu-cardosoi,,LECY_Escrom,3519,1889,simple,ok,5,5,5,381,9,1,179,branch,540,97,220,190,126,182,5,,
8,2017,8,20,1630,90697,Lecythidaceae,Eschweilera,atropetiolata,,LECY_Escatr,3647,2017,simple,ok,2,2,2,486,24,1,171,branch,741,110,578,518,294,236,9,,
8,2017,8,20,1630,90698,Moraceae,Sorocea,muriculata,muriculata,MORA_Sormur-m,3751,2121,simple,ok,10,10,10,357,6,1,139,branch,332,82,81,66,42,167,2,,yes
8,2017,8,20,1630,90700,Myristicaceae,Iryanthera,juruensis,,MYRI_Iryjur,3503,1873,simple,ok,5,5,5,363,19,1,162,branch,394,108,165,154,89,147,6,,
8,2017,8,20,1630,90702,Sapotaceae,Pouteria,minima,,SAPO_Poumin,3740,2110,simple,ok,5,5,5,1588,83,1,200,branch,682,96,395,354,228,675,31,,
8,2017,8,20,1630,90703,Burseraceae,Protium,opacum,,BURS_Proopa,3620,1990,odd-pinnate,ok?,1,,2,402,166,1,147,branch,486,108,240,221,127,194,67,qr;rgr,
8,2017,8,20,1630,90742,Picramniaceae,Picramnia,juniniana,,PICR_Picjun,3458,1828,compound,ok?,2,,2,226,40,1,134,branch,531,95,240,206,149,118,18,,
8,2017,8,20,1630,90747,Rubiaceae,Coussarea,sp.9.FITO,,RUBI_Cousp9,3640,2010,simple,ok,5,5,5,657,46,1.25,173,branch,712,95,468,415,220,223,10,,
8,2017,8,20,1630,90754,Burseraceae,Protium,altsonii/laxiflorum.FITO,,BURS_Proall,3416,1786,odd-pinnate,ok?,2,,2,333,68,1.25,134,branch,NA,NA,NA,NA,NA,165,25,,ok
8,2017,8,20,1630,90756,,,,,,3804,2174,simple,ok,5,5,5,477,17,1.25,142,branch,392,91,136,120,66,191,6,,yes
8,2017,8,20,1630,90759,Humiriaceae,Vantanea,guianensis,,HUMI_Vangui,4118,2488,simple,ok,5,5,5,492,22,1,169,branch,267,89,72,62,34,208,7,,yes
8,2017,8,20,1630,90760,Sapotaceae,Pouteria,guianensis,,SAPO_Pougui,3637,2007,simple,ok,5,5,5,667,32,1,139,branch,595,93,328,284,189,309,10,,ok
8,2017,8,20,1630,90763,Salicaceae,Casearia,javitensis,Forma A PP,SALI_Casjav-A,3328,1698,simple,ok,6,6,6,532,15,1,183,branch,288,89,67,58,35,254,8,,YES
8,2017,8,20,1630,90766,Melastomataceae,Mouriri,huberi,,MELA_Mouhub,3454,1824,simple,ok,4,4,4,859,27,1,259,branch,478,99,233,201,139,394,9,,ok
8,2017,8,20,1630,90791,Myrtaceae,Myrcia,paivae,,MYRT_Myrpai,3434,1804,simple,ok,10,10,10,409,11,1.25,134,branch,438,99,158,147,79,206,4,,
8,2017,8,20,1630,90792,Phyllanthaceae,Phyllanthus,manausensis,,PHYL_Phyman,3509,1879,simple,ok,5,5,5,524,27,1.25,194,branch,474,100,219,181,134,214,9,,
8,2017,8,20,1630,90793,Urticaceae,Pourouma,myrmecophila,,URTI_Poumyr,3757,2127,simple,ok,1,1,1,1183,320,1.25,261,branch,413,80,136,122,57,422,89,,
8,2017,8,20,1630,90796,Sapotaceae,Pouteria,cuspidata,,SAPO_Poucus,3606,1976,simple,ok,15,15,15,403,32,1,165,branch,506,94,194,163,120,175,12,,ok
8,2017,8,20,1630,90800,Salicaceae,Casearia,javitensis,Forma B PP,SALI_Casjav-B,3805,2175,simple,ok,6,6,6,547,8,1,156,branch,489,107,289,248,174,86,2,,
8,2017,8,20,1630,90802,Rubiaceae,Psychotria,pacimonica,,RUBI_Psypac,3544,1914,simple,ok,5,5,5,1167,69,1,290,branch,862,99,628,570,259,287,12,rgr,
8,2017,8,20,1630,90809,Lecythidaceae,Eschweilera,wachenheimii,,LECY_Escwac,3550,1920,simple,ok,5,5,5,421,10,1,149,branch,495,92,242,217,128,201,4,,
8,2017,8,20,1630,90811,Burseraceae,Protium,sagotianum,,BURS_Prosag,4029,2399,odd-pinnate,ok?,2,,2,280,53,1,85,branch,590,88,283,261,182,132,23,,ok
8,2017,8,20,1630,90812,Sapotaceae,Pouteria,retinervis,,SAPO_Pouren,3408,1778,simple,ok,2,2,2,747,54,1,181,branch,NA,NA,NA,NA,NA,242,13,,
8,2017,8,20,1630,90813,Rhizophoraceae,Cassipourea,guianensis,,RHIZ_Casgui,3755,2125,simple,ok,5,5,5,444,16,1,201,branch,380,107,162,137,88,177,6,,
8,2017,8,19,1630,90816,Melastomataceae,Mouriri,eugeniaefolia/nervosa.FITO,,MELA_Moueug,4451,2821,simple,ok,4,4,4,2258,16,1.25,294,branch,564,106,376,313,243,1040,8,,ok
8,2017,8,19,1630,90817,Connaraceae,Connarus,erianthus,,CONN_Coneri,4504,2874,compound,ok?,1,,1,216,42,1,135,branch,513,108,253,222,127,129,21,,ok
8,2017,8,19,1630,90819,Myrtaceae,Eugenia,illepida,,MYRT_Eugill,4352,2722,simple,ok,2,2,2,1122,71,1,352,branch,611,98,387,336,201,422,25,,ok
8,2017,8,19,1630,90820,Sapotaceae,Pouteria,reticulata,ssp. 2 FITO,SAPO_Pouret-2,4357,2727,simple,ok,5,5,5,626,28,1,195,branch,447,101,217,186,114,332,12,,
8,2017,8,19,1630,90821,Fabaceae,Eperua,glabriflora,,FABA_Epegla,4530,2900,compound,ok?,1,,2,516,133,1,205,branch,619,105,387,341,247,231,60,,
8,2017,8,19,1630,90829,Myristicaceae,Virola,venosa,,MYRI_Virven,4533,2903,simple,"ok, but image 1 had wrong id (96829)",5,5,5,453,30,1,125,branch,395,91,125,128,55,202,10,,
8,2017,8,19,1630,90830,Elaeocarpaceae,Sloanea,guianensis,,ELAE_Slogui,4537,2907,simple,"ok, but image 1 had wrong id (96829)",5,5,5,511,29,1.25,146,branch,416,94,152,132,74,255,10,,
8,2017,8,19,1630,90832,Melastomataceae,Mouriri,angulicosta,,MELA_Mouang,4447,2817,simple,"ok, but images with wrong id (96832)",7,7,7,173,3,1,202,branch,287,89,79,63,51,79,0,,ok
8,2017,8,19,1630,90835,Fabaceae,Inga,sp.30.FITO,,FABA_Ings30,4338,2708,even-pinnate,"ok?, but images with wrong id except for 001 (90385)",0.5,,1,1402,679,1.25,177,branch,NA,NA,NA,NA,NA,580,266,q,
8,2017,8,19,1630,90836,Annonaceae,Guatteria,discolor,,ANNO_Guadis,4231,2601,simple,"ok, but images with wrong id (96836)",2,2,2,1418,36,NA,268,branch,NA,NA,NA,NA,NA,403,10,,ok
8,2017,8,20,1630,90851,Violaceae,Rinorea,guianensis,,VIOL_Ringui,3538,1908,simple,ok,5,5,5,246,4,1,149,branch,595,97,400,347,220,92,1,qr;rgr,
8,2017,8,20,1630,90854,Ochnaceae,Ouratea,odora,,OCHN_Ourodo,4051,2421,simple,ok,5,5,5,580,20,1,131,branch,342,80,92,81,43,261,6,,ok
8,2017,8,20,1630,90857,Annonaceae,Guatteria,procera,Forma A PP,ANNO_Guapro,3926,2296,simple,ok,10,10,10,259,6,1,151,branch,419,93,140,140,46,86,2,,ok
8,2017,8,20,1630,90864,Annonaceae,Duguetia,calycina,,ANNO_Dugcal,4521,2891,simple,ok,5,5,5,628,25,1,232,branch,373,96,131,118,67,308,11,,ok
8,2017,8,19,1630,90867,Nyctaginaceae,Neea,sp.3.FITO,,NYCT_Neesp3,3554,1924,simple,ok,5,5,5,397,26,1.25,232,branch,452,106,201,190,91,152,7,,
8,2017,8,19,1630,90870,Chrysobalanaceae,Licania,octandra,pallida,CHRY_Licoct,3516,1886,simple,ok,10,10,10,306,8,1.5,149,branch,324,92,103,84,59,135,0,trait,ok
8,2017,8,19,1630,90871,Nyctaginaceae,Neea,sp.14.FITO,,NYCT_Nees14,4511,2881,simple,ok,5,5,5,1201,40,1.5,395,branch,616,93,295,278,104,231,7,,
8,2017,8,19,1630,90874,Sapotaceae,Pouteria,anomala,,SAPO_Pouano,4424,2794,simple,ok,5,5,5,330,14,1,127,branch,472,94,182,258,115,181,6,,
8,2017,8,19,1630,90875,Myrtaceae,Eugenia,patrisii,,MYRT_Eugpat,4419,2789,simple,ok,10,10,10,336,12,1,211,branch,502,100,226,194,119,130,3,,
8,2017,8,19,1630,90879,Euphorbiaceae,Pausandra,macropetala,,EUPH_Paumac,4329,2699,simple,ok,1,1,1,1804,180,1.5,219,branch,512,96,234,210,104,881,71,,
8,2017,8,19,1630,90883,Sapotaceae,Micropholis,venulosa,,SAPO_Micven,3623,1993,simple,ok,30,30,30,103,3,1,106,branch,311,94,86,78,49,43,0,qr,YES
8,2017,8,19,NA,90887,Sapotaceae,Micropholis,guyanensis,,SAPO_Micguy,NA,NA,simple,NA,NA,NA,NA,NA,NA,1,NA,branch,NA,NA,NA,NA,NA,NA,NA,,
8,2017,8,19,1630,90889,Fabaceae,Dicorynia,guianensis,,FABA_Dicgui,4024,2394,compound,ok?,1,,2,488,133,1,158,branch,364,83,129,114,60,183,48,,
8,2017,8,19,1630,90893,Sapotaceae,Pouteria,jariensis,,SAPO_Poujar,4443,2813,simple,ok,5,5,5,958,46,1,233,branch,497,90,214,189,133,451,16,,
8,2017,8,20,1630,90904,Chrysobalanaceae,Licania,heteromorpha,prismatocarpa FITO,CHRY_Lichet-p,4019,2389,simple,image 003 missing,5,5,5,1041,38,1,176,branch,444,87,191,165,101,442,15,,
8,2017,8,20,1630,90914,Burseraceae,Protium,opacum,,BURS_Proopa,4506,2876,odd-pinnate,ok?,1,,2,359,103,1,158,branch,584,95,309,275,164,170,41,,
8,2017,8,20,1630,90916,Moraceae,Naucleopsis,caloneura,não escabra PP,MORA_Naucal-n,4405,2775,simple,ok,3,3,3,844,44,1,174,branch,764,103,502,468,214,386,12,qr,yes
8,2017,8,20,1630,90972,Annonaceae,Bocageopsis,multiflora,,ANNO_Bocmul,3441,1811,simple,ok,10,10,10,145,3,1,117,branch,NA,NA,NA,NA,NA,68,2,,ok
8,2017,8,20,1630,90973,Salicaceae,Indet,sp.2.FITO,,SALI_Indsp2,3644,2014,simple,ok,5,5,5,548,22,1,193,branch,400,103,215,202,95,180,5,,YES
8,2017,8,20,1630,90979,Myrtaceae,Eugenia,agathopoda,,MYRT_Eugaga,4035,2405,simple,ok,5,5,5,2867,147,1,438,branch,601,80,280,256,121,1100,63,,
8,2017,8,20,1630,90981,Urticaceae,Pourouma,tomentosa,apiculata,URTI_Poutom-a,4128,2498,simple,ok,2,2,2,2278,647,1,208,branch,NA,NA,NA,NA,NA,888,179,,yes
8,2017,8,20,1630,90982,Chrysobalanaceae,Licania,membranacea,,CHRY_Licmem,3752,2122,simple,ok,5,5,5,551,38,1,148,branch,441,98,178,143,110,266,12,,ok
8,2017,8,20,1630,91123,Sapotaceae,Pouteria,sp.4.FITO,,SAPO_Pousp4,3744,2114,simple,ok,3,3,3,539,48,1,135,branch,601,104,384,350,215,217,13,,
8,2017,8,20,1630,91124,Rubiaceae,Coussarea,sp.1.FITO,,RUBI_Cousp1,3617,1987,simple,ok,6,6,6,570,43,1,173,branch,710,94,381,372,210,208,12,,
8,2017,8,19,NA,96387,NA,NA,NA,,NA_NANA,NA,NA,simple,NA,NA,NA,NA,NA,NA,1,NA,branch,NA,NA,NA,NA,NA,NA,NA,rgr,yes
8,2017,8,19,1630,96416,NA,NA,NA,,NA_NANA,4422,2792,simple,ok,5,5,5,252,9,1,134,branch,394,104,155,141,80,113,3,q;rgr,yes
8,2017,8,18,1300,100305,Annonaceae,Fusaea,longifolia,,ANNO_Fuslon,2134,834,simple,ok,5,5,5,632,14,1.5,192,branch,445,92,202,180,100,320,5,,
8,2017,8,18,1300,100306,Sapotaceae,Pouteria,retinervis,,SAPO_Pouren,2109,809,simple,ok,5,5,5,1272,98,1.75,198,branch,486,92,245,225,106,449,26,,
8,2017,8,17,1300,100326,Lecythidaceae,Couratari,guianensis,,LECY_Cougui,3216,1916,simple,ok,5,5,5,2113,61,1.25,201,branch,1036,89,725,738,370,843,20,,
8,2017,8,17,1300,100377,Chrysobalanaceae,Couepia,canomensis,,CHRY_Coucan,3430,2130,simple,ok,5,5,5,262,9,1,187,branch,526,92,242,205,134,126,5,rgr,ok
8,2017,8,17,1300,100390,Nyctaginaceae,Neea,sp.A.PP,,NYCT_NeespA,2128,828,simple,ok,4,4,4,3033,154,1.5,488,branch,954,92,561,604,136,551,25,,
8,2017,8,18,1300,100473,Sapotaceae,Chrysophyllum,wilsonii,,SAPO_Chrwil,2017,717,simple,ok,3,3,3,877,84,1.5,218,branch,487,97,183,177,51,268,15,,
8,2017,8,18,1300,100479,Sapotaceae,Chrysophyllum,wilsonii,,SAPO_Chrwil,2132,832,simple,ok,5,5,5,970,61,1.5,207,branch,500,97,221,200,98,379,18,rgr,
8,2017,8,18,1300,100486,Lecythidaceae,Corythophora,alta,,LECY_Coralt,2137,837,simple,ok,5,5,5,806,27,1.5,145,branch,500,96,251,219,137,422,12,,
8,2017,8,18,1300,100488,Burseraceae,Protium,paniculatum,modestum,BURS_Propan-M,2209,909,odd-pinnate,"ok?, but image 001 had wrong id (10488)",1,,2,382,166,1.75,170,branch,378,96,117,108,62,204,75,,ok
8,2017,8,17,1300,100489,Burseraceae,Protium,hebetatum,forma A FITO,BURS_Proheb-A,3532,2232,odd-pinnate,ok?,0.5,,1,503,394,1.5,130,branch,444,97,159,157,74,262,167,,
8,2017,8,17,1300,100490,Myristicaceae,Iryanthera,dialyandra/ulei.FITO,,MYRI_Irydia,3434,2134,simple,ok,5,5,5,1571,89,1.5,251,branch,546,96,262,246,145,814,30,qr;light;arch,
8,2017,8,18,1300,100494,Chrysobalanaceae,Licania,sandwithii,,CHRY_Licsan,3235,1935,simple,ok,7,7,7,437,12,1.25,178,branch,368,97,126,107,72,217,5,,
8,2017,8,18,1300,100495,Lecythidaceae,Eschweilera,grandiflora,,LECY_Escgra,3408,2108,simple,ok,3,3,3,1372,98,1.5,197,branch,598,103,403,357,168,661,34,q,
8,2017,8,18,1300,100503,Lecythidaceae,Lecythis,prancei,,LECY_Lecpra,3257,1957,simple,ok,5,5,5,1006,52,1.25,186,branch,523,103,265,240,129,418,20,,ok
8,2017,8,18,1300,100504,Annonaceae,Duguetia,calycina,,ANNO_Dugcal,2023,723,simple,ok,5,5,5,659,25,1,253,branch,286,98,83,76,39,311,11,,ok
8,2017,8,18,1300,100508,,,,,,3249,1949,simple,ok,10,10,10,288,4,1,110,branch,455,94,192,171,92,147,1,q;rgr,YES
8,2017,8,18,1300,100509,Rubiaceae,Amaioua,guianensis,,RUBI_Amagui,3242,1942,simple,ok,4,4,4,714,28,1,173,branch,552,100,293,266,176,304,9,,
8,2017,8,18,1300,100510,Myrtaceae,Myrcia,paivae,,MYRT_Myrpai,2113,813,simple,ok,10,10,10,334,10,1,148,branch,439,102,231,211,106,169,5,,
8,2017,8,18,1300,100514,Burseraceae,Protium,paniculatum,modestum,BURS_Propan-M,2151,851,odd-pinnate,ok?,1,,2,587,179,1,198,branch,500,91,203,182,113,325,88,,ok
8,2017,8,18,1300,100518,Burseraceae,Protium,robustum,,BURS_Prorob,2155,855,odd-pinnate,ok?,0.5,,1,978,692,1.25,133,branch,589,112,353,337,182,493,324,,ok
8,2017,8,18,1300,100519,Burseraceae,Protium,apiculatum,,BURS_Proapi,3537,2237,odd-pinnate,ok?,0.5,,1,932,451,1.5,123,branch,NA,NA,NA,NA,NA,448,172,qr,ok
8,2017,8,18,1300,100520,Burseraceae,Protium,decandrum,,BURS_Prodec,2012,712,odd-pinnate,ok?,0.5,,1,418,197,1.5,149,branch,402,94,181,163,77,202,77,,
8,2017,8,18,1300,100521,Burseraceae,Protium,decandrum,,BURS_Prodec,3428,2128,simple,ok,4,4,4,1101,62,1.5,268,branch,725,97,447,406,205,496,18,,YES
8,2017,8,18,1300,100526,Lecythidaceae,Eschweilera,romeu-cardosoi,,LECY_Escrom,3320,2020,simple,ok,8,8,8,704,28,1.25,185,branch,381,98,130,114,76,339,13,light;arch,
8,2017,8,18,1300,100532,Elaeocarpaceae,Sloanea,brachytepala,,ELAE_Slobra,3442,2142,simple,ok,2,2,2,913,122,1,174,branch,NA,NA,NA,NA,NA,470,50,,
8,2017,8,18,1300,100533,Annonaceae,Duguetia,flagellaris,,ANNO_Dugfla,3357,2057,simple,ok,5,5,5,359,13,1,146,branch,675,98,419,388,193,166,7,,
8,2017,8,17,1300,100539,Sapotaceae,Pouteria,retinervis,,SAPO_Pouren,1951,651,simple,ok,3,3,3,708,43,1.25,189,branch,421,66,111,104,38,239,12,qr;rgr,
8,2017,8,18,1300,100543,Sapotaceae,Pouteria,guianensis,,SAPO_Pougui,3454,2154,simple,ok,3,3,3,1411,113,1.25,210,branch,NA,NA,NA,NA,NA,610,31,rgr;qr,yes
8,2017,8,19,1300,100550,Sapotaceae,Micropholis,venulosa,,SAPO_Micven,3420,2120,simple,ok,5,5,5,525,18,1.25,240,branch,584,104,301,290,167,219,6,,yes
8,2017,8,17,1300,100551,Lecythidaceae,Corythophora,alta,,LECY_Coralt,3423,2123,simple,ok,5,5,5,454,10,1,127,branch,428,96,163,146,89,235,5,,
8,2017,8,18,1300,100569,Sapindaceae,Allophylus,latifolius,,SAPI_Alllat,2030,730,compound,ok?,3,,3,491,53,1,154,branch,345,90,115,114,50,204,21,,
8,2017,8,18,1300,100573,Melastomataceae,Miconia,punctata,,MELA_Micpun,2106,806,simple,ok,5,5,5,430,31,1,189,branch,464,89,178,152,91,189,11,,
8,2017,8,18,1300,100577,Rubiaceae,Amaioua,guianensis,,RUBI_Amagui,2039,739,simple,ok,5,5,5,697,29,1,201,branch,575,107,319,275,179,307,3,,
8,2017,8,18,1300,100590,Violaceae,Rinorea,racemosa,,VIOL_Rinrac,3333,2033,simple,ok,3,3,3,563,24,1.25,123,branch,339,99,112,98,53,216,7,,
8,2017,8,18,1300,100592,Chrysobalanaceae,Licania,sp.10.FITO,,CHRY_Lics10,3336,2036,simple,ok,6,6,6,393,14,1,153,branch,687,99,449,364,263,150,5,,ok
8,2017,8,18,1300,100593,Quiinaceae,Quiina,obovata,,QUII_Quiobo,3446,2146,simple,ok,2,2,2,1861,145,1,222,branch,NA,NA,NA,NA,NA,786,39,,
8,2017,8,18,1300,100598,Melastomataceae,Mouriri,huberi,,MELA_Mouhub,2057,757,simple,ok,5,5,5,1121,21,1,238,branch,530,105,308,256,199,533,8,qr,ok
8,2017,8,18,1300,100600,Fabaceae,Inga,capitata,,FABA_Ingcap,2042,742,even-pinnate,ok?,1,,2,709,209,1,216,branch,627,94,269,262,130,246,63,qr,
8,2017,8,18,1300,100601,Chrysobalanaceae,Hirtella,myrmecophila,,CHRY_Hirmyr,2102,802,simple,ok,5,5,5,551,15,1,145,branch,376,102,146,125,76,260,6,qr;rgr,
