trip,dd,mm,yyyy,plantID,cii,tnlc,bang,btype,lblade,phylotax,phylotax2,growth-leaves,growth-branches,d10,d10h,dbh,dbhh,d1b,s1bh,sh,cmax,cmean,cmin,cd1,cd2,rhf,nl,np,lhm,phm,ef,rhs,td,tl,tv,thm,ldm,pdm,ttype,tdm,QC1,scan
8,23,8,2017,132576,1,56,0,Horizontal,simple,alternate,distic,r,?,1774,10,1260,-10,975,999,165,174,150,114,105,67,3927,5,5,377,11,190,1335,326,93,108,125,195,6,NA,74,YES,ok
8,23,8,2017,132570,1,22,30,s-shaped,odd-pinnate,alternate,spiral,r,?,2340,10,1947,-10,1909,999,284,306,277,162,187,90,3746,0.5,1,590,345,170,1335,339,83,80,82,305,137,NA,34,YES,ok
8,23,8,2017,132571,1,33,45,vertical,simple,opposite,cruzada,c?,?,2469,10,1886,-10,1537,999,144,146,114,58,156,125,3456,2,2,1390,182,232,1335,752,99,443,474,338,32,NA,129,YES,ok
8,23,8,2017,132566,1,399,45,vertical,simple,opposite,cruzada,r,?,3928,20,3358,-10,3020,999,157,276,230,119,248,220,4000,4,4,521,38,171,1335,804,103,545,604,174,10,NA,271,YES,ok
8,23,8,2017,132290,1,11,60,vertical,compound,alternate,spiral,r,?,2271,10,1657,-10,1444,999,246,253,229,147,79,60,3734,0.5,1,852,343,196,1335,329,98,98,112,376,149,NA,53,YES,ok
8,23,8,2017,132773,1,180,30,Horizontal,simple,???,???,r,r?,2511,10,2237,-10,1937,999,265,302,244,160,134,196,3934,5,5,928,23,241,1335,494,99,260,274,214,5,NA,123,YES,ok
8,23,8,2017,132771,1,NA,?,?,compound,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3830,1,1,1209,307,204,1335,382,85,113,133,479,130,NA,81,NO,"ok, but image 001 was unnamed"
8,23,8,2017,132784,1.25,441,30,Horizontal,simple,alternate,distic,r,c?,2608,10,2247,-10,1757,999,350,368,242,61,161,131,3924,6,6,257,7,136,1335,627,100,278,309,121,2,NA,168,YES,ok
8,23,8,2017,132776,1,4,60,vertical,compound,alternate,spiral,?,?,1795,65,1559,-10,1390,999,250,255,233,218,127,76,3847,0.5,1,608,346,204,1335,406,72,108,118,275,170,NA,55,Q,ok
8,23,8,2017,132561,1,49,45,vertical,simple,alternate,spiral,r,r?,1858,20,1427,-10,937,999,174,178,141,70,83,97,6856,5,5,678,21,237,1335,568,94,245,280,231,6,NA,146,YES,ok
8,23,8,2017,132788,1,88,0,Horizontal,simple,alternate,in between,r,?,2735,10,2257,-10,2085,999,375,397,380,320,110,228,4220,5,5,1416,47,181,1335,518,94,229,261,643,16,NA,127,YES,ok
8,23,8,2017,132789,1,435,0,Horizontal,simple,alternate,distic,r,?,3932,10,3274,-10,3113,999,364,401,277,148,226,410,4143,5,5,744,51,167,1335,560,99,260,304,348,17,NA,178,?,ok
8,23,8,2017,132790,1,NA,0,Horizontal,simple,alternate,distic,r?,r?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836,6,6,465,22,170,1335,241,82,36,37,218,10,NA,20,NO,ok
8,23,8,2017,132792,1,56,30,exponential,simple,alternate,spiral,r,r?,1842,10,1180,-10,783,999,119,151,111,43,53,130,4222,5,5,410,29,166,1335,502,101,238,276,152,7,NA,141,YES,ok
8,23,8,2017,132796,1,85,30,Horizontal,simple,opposite,cruzada,r,r,1685,10,1281,-10,1045,999,217,237,168,35,71,109,6751,5,5,675,61,234,1335,466,91,163,193,309,20,NA,106,YES,"ok, but image 002 has wrong id (132769)"
8,23,8,2017,132794,1,9,NA,Without,odd-pinnate,alternate,spiral,r,?,1733,10,1400,-10,1374,999,168,180,169,163,90,89,3756,0.5,1,323,286,134,1335,NA,NA,NA,NA,156,105,NA,NA,YES,ok
8,23,8,2017,132556,1,21,45,vertical,compound,alternate,in between,r,?,1571,10,1097,-10,800,999,83,100,82,37,79,117,6831,1,1,122,18,135,1335,439,90,152,157,57,8,NA,87,YES,ok
8,23,8,2017,132800,1,38,0;30,exponential,simple,alternate,spiral,?,?,3604,10,2323,-10,2053,999,318,332,227,100,174,169,3945,2,2,1223,51,175,1335,869,100,555,618,656,19,NA,360,YES,ok
8,23,8,2017,132691,1,110,30,Horizontal,simple,alternate,distic,r,?,2118,10,1640,-10,1479,999,304,331,287,180,109,179,4133,5,5,461,22,158,1335,497,103,215,246,240,9,NA,130,YES,ok
8,23,8,2017,132808,1,NA,45,logarithmic,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4107,6,6,387,16,160,1335,435,92,145,167,168,5,NA,96,NO,ok
8,23,8,2017,132809,1.5,NA,60;90,vertical,simple,opposite,cruzada,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6754,10,10,503,14,199,1335,568,93,296,311,167,3,NA,166,NO,ok
8,23,8,2017,132755,1.5,NA,60?,???,compound,alternate,spiral,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3726,0.5,1,452,248,194,1335,584,61,197,218,218,111,NA,99,NO,ok
8,23,8,2017,132754,1.75,143,0,Horizontal,simple,alternate,spiral,r,r,3121,10,2873,-10,2265,999,352,389,324,201,215,168,4259,5,5,894,137,129,1335,518,100,219,202,339,33,NA,89,YES,ok
8,23,8,2017,132756,1.75,NA,?,?,simple,opposite,cruzada,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4310,5,5,2186,157,244,1335,674,91,378,421,1150,59,NA,200,NO,ok
8,23,8,2017,142523,2,77,0;30,Horizontal,simple,alternate,distic,r,?,2689,10,1966,-10,1516,999,288,309,246,157,117,76,4308,4,4,1416,48,397,1335,503,101,252,293,555,14,NA,150,YES,ok
8,23,8,2017,142524,1.25,NA,30,Horizontal,simple,alternate,spiral,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4306,5,5,558,29,151,1335,610,92,285,323,254,8,NA,154,NO,ok
8,23,8,2017,142522,1.5,NA,30,Horizontal,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4228,5,5,1295,72,190,1335,636,110,356,398,672,31,NA,214,NO,images missing
8,23,8,2017,142519,1.5,180,30,Horizontal,simple,alternate,spiral,r,?,2821,40,2537,-10,2520,999,278,346,262,156,148,182,3911,5,5,723,130,200,1335,615,83,292,316,286,39,NA,143,Q,ok
8,23,8,2017,132819,1.25,165,30;45,down-arched,simple,opposite,distic,r,r,1688,10,1553,-10,1212,999,173,200,171,133,86,126,3950,10,10,410,18,200,1335,318,96,94,112,190,6,NA,65,YES,ok
8,23,8,2017,132823,1.25,31,30,Horizontal,odd-pinnate,alternate,spiral,r,?,1937,10,1598,-10,1361,999,246,250,200,132,96,97,4122,1,2,236,115,147,1335,543,90,209,232,131,52,NA,127,YES,ok
8,23,8,2017,132818,1.25,400,0,Horizontal,simple,alternate,distic,r,c?,2435,10,2069,-10,1423,999,218,225,144,39,201,187,4225,5,5,259,5,131,1335,461,96,200,220,119,1,NA,117,YES,"ok, but image 002 had wrong id (132919)"
8,23,8,2017,132829,1.5,52.5,0,Horizontal,simple,alternate,distic,r,?,2270,10,1668,-10,1555,999,309,350,292,202,106,140,4130,5,5,619,38,177,1335,519,103,261,290,321,15,NA,146,YES,ok
8,23,8,2017,132831,1.25,80,30;45,vertical,simple,alternate,spiral,r,?,3284,10,2567,-10,2285,999,260,290,261,144,112,99,4117,5,5,1287,126,259,1335,549,88,240,273,599,44,NA,147,YES,ok
8,23,8,2017,142502,1.25,NA,0,Horizontal,simple,alternate,in between,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620,15,15,219,11,140,1335,369,85,112,126,111,4,NA,69,NO,ok
8,23,8,2017,132844,1.5,345,45,vertical,simple,alternate,spiral,r,?,2251,10,1966,-10,1787,999,351,370,277,133,134,153,4139,5,5,248,15,127,1335,387,89,120,138,114,5,NA,87,YES,ok
8,23,8,2017,132847,1.5,80,30,down-arched,simple,alternate,distic,r,r?,1486,20,1278,-10,1189,999,246,310,250,67,150,118,4212,5,5,742,37,160,1335,374,91,117,134,356,13,NA,67,YES,ok
8,23,8,2017,132848,1.25,NA,30,Horizontal,compound,alternate,in between,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4137,1,2,243,60,142,1335,599,89,236,269,99,22,NA,147,NO,ok
8,23,8,2017,132785,1.25,35,0,Horizontal,simple,alternate,distic,r,r?,2330,20,1802,-10,1615,999,256,277,232,167,126,168,3929,3,3,2217,203,300,1335,830,101,602,634,971,52,NA,282,YES,ok
8,23,8,2017,132826,1.25,114,0,Horizontal,simple,alternate,distic,r,?,1988,10,1463,-10,1353,999,231,247,191,150,96,108,3556,6,6,609,47,206,1335,336,86,87,92,331,18,NA,47,YES,ok
8,23,8,2017,132827,1.5,112,0,Horizontal,odd-pinnate,alternate,in between,r,r?,2555,20,2171,-10,2002,999,357,379,216,169,147,204,4200,2,2,315,36,158,1335,576,91,309,355,172,14,NA,223,YES,images missing
8,24,8,2017,132530,1.25,NA,0?,???,simple,alternate,distic,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508,10,10,374,10,183,1335,260,70,47,51,178,3,NA,23,NO,ok
8,24,8,2017,132593,1.25,NA,30,Horizontal,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6834,4,4,612,31,217,1335,636,90,284,331,236,10,NA,176,NO,ok
8,24,8,2017,132606,1.25,23,0,exponential,simple,opposite,cruzada,r,r,2468,10,2007,-10,1774,999,199,215,195,163,95,126,3324,2,2,2824,444,233,1530,448,73,142,147,1219,126,NA,61,YES,ok
9,22,9,2017,112915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3538,10,10,477,15,170,1335,260,93,59,66,208,6,NA,32,NO,ok
9,22,9,2017,113044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3940,5,5,2359,96,324,1335,687,88,388,406,956,23,NA,229,NO,ok
9,14,9,2017,113548,1.5,130,0;30;45,both,simple,alternate,spiral,r,r,3632,20,2908,-10,2750,999,388,432,324,178,221,224,3150,2,2,1812,174,202,1335,934,93,663,677,784,52,NA,300,YES,ok
9,14,9,2017,113541,1,NA,0;30,Horizontal,simple,alternate,distic,r?,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3207,2,2,1823,87,285,1335,646,115,431,383,606,16,NA,137,NO,ok
9,14,9,2017,113571,1,31,45,vertical,simple,alternate,spiral,r?,r?,2781,10,2370,-10,2225,999,411,425,385,353,190,137,3147,2,2,2092,308,219,1335,974,98,705,670,913,90,NA,352,YES,ok
9,14,9,2017,113580,1,300,30,exponential,simple,opposite,cruzada,r,r,3286,20,2829,-10,2603,999,405,430,344,257,167,146,3250,5,5,837,51,226,1335,528,93,210,239,357,17,NA,116,YES,ok
9,14,9,2017,113614,1,8,60?,???,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3141,2,2,351,78,153,1335,NA,NA,NA,NA,156,24,NA,NA,NO,ok
9,14,9,2017,113617,1,432,60,vertical,simple,opposite,cruzada,r,r,2203,10,2008,-10,1458,999,48,128,57,2,146,147,3319,10,10,586,34,200,1335,547,100,297,324,220,9,NA,163,YES,ok
9,14,9,2017,113624,1,117,0,exponential,simple,alternate,spiral,r,r?,2751,20,2567,-10,2187,999,255,343,253,114,112,141,3247,5,5,776,44,216,1335,725,99,427,457,309,12,NA,216,YES,ok
9,14,9,2017,113621,1,38,60,vertical,compound,alternate,in between,r,?,2832,20,2284,-10,2184,999,267,317,295,143,219,99,3359,1,1,1191,231,185,1335,539,95,291,327,460,84,NA,160,NO,ok
9,14,9,2017,113598,1.25,190,0;30,Horizontal,simple,alternate,distic,r,r,2413,10,1862,-10,1494,999,218,231,196,168,161,141,3226,7,7,676,30,205,1335,NA,NA,NA,NA,347,15,NA,NA,YES,ok
9,14,9,2017,113686,1,8,45,vertical,compound,alternate,in between,r,?,2150,10,1389,-10,1247,999,278,313,265,238,92,91,3231,1,2,810,202,185,1335,NA,NA,NA,NA,377,97,NA,NA,YES,image 001 missing
9,14,9,2017,113649,1,112,30,Horizontal,simple,alternate,spiral,r,c?,3586,10,2680,-10,2419,999,268,310,147,44,109,230,3300,5,5,1096,53,236,1335,559,103,292,319,399,19,NA,155,Q,ok
9,14,9,2017,113654,1,80,0,Horizontal,simple,alternate,distic,r,c,1834,10,1524,-10,1282,999,200,214,177,140,132,95,3223,6,6,229,12,163,1335,400,75,118,141,102,3,NA,77,YES,ok
9,14,9,2017,113670,1,39,0;30,Horizontal,simple,alternate,distic,r,r,1648,10,1482,-10,1086,999,132,137,132,128,87,68,3216,5,5,836,54,200,1335,NA,NA,NA,NA,353,16,NA,NA,YES,ok
9,14,9,2017,113668,1,486,60,logarithmic,simple,opposite,distic,r,?,1853,10,1472,-10,1231,999,237,271,214,181,120,139,3352,15,15,236,6,233,1335,370,97,133,165,101,2,NA,105,YES,ok
9,14,9,2017,113681,1,126,0,Horizontal,simple,alternate,distic,r,r?,2097,10,1504,-10,1197,999,199,214,195,175,125,108,3213,5,5,576,22,201,1335,NA,NA,NA,NA,276,12,NA,NA,YES,"ok, but image 001 was unnamed"
9,14,9,2017,113721,1.5,NA,?,?,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3221,3,3,389,8,157,1335,NA,NA,NA,NA,173,3,NA,NA,NO,ok
9,14,9,2017,113749,1.75,133,30,Horizontal,simple,alternate,spiral,r,?,3700,20,3354,-10,2738,999,388,401,298,85,104,187,3310,5,5,468,19,209,1335,944,95,643,656,183,6,NA,344,YES,ok
9,14,9,2017,113766,1.25,64,0;30,Horizontal,simple,alternate,distic,r,r?,2115,10,1542,-10,1381,999,186,210,159,97,172,164,3330,5,5,887,50,184,1335,577,100,292,329,381,19,NA,157,YES,ok
9,14,9,2017,113765,1.25,70,0,Horizontal,simple,alternate,distic,r,?,1751,10,1387,-10,1163,999,216,249,152,50,205,141,3314,5,5,500,14,160,1335,686,99,398,470,148,4,NA,249,YES,ok
9,14,9,2017,113763,1.25,187.5,30,Horizontal,simple,alternate,distic,r,?,1971,10,1327,-10,656,999,102,135,91,67,117,124,3355,6,6,339,14,178,1335,396,93,137,155,144,5,NA,77,YES,ok
9,14,9,2017,113692,2,147,0;30,Horizontal,simple,alternate,distic,r,?,3306,10,2708,-10,2344,999,386,398,365,294,237,155,3242,5,5,1100,45,173,1335,815,103,486,431,465,9,NA,216,YES,ok
9,14,9,2017,113696,1.5,30,60,vertical,simple,alternate,spiral,r,?,2708,10,1646,-10,1056,999,104,150,106,48,94,49,3212,5,5,766,48,163,1335,NA,NA,NA,NA,292,14,NA,NA,?,ok
9,14,9,2017,113702,1.5,NA,?,?,simple,opposite,in between,r?,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3305,5,5,1413,77,258,1335,674,111,415,470,610,28,NA,233,NO,ok
9,14,9,2017,113520,1.5,340,60,vertical,simple,opposite,in between,?,r,2273,25,2105,-10,1876,999,331,372,265,125,170,168,3344,6,6,278,8,181,1335,393,99,133,161,152,5,NA,93,YES,ok
9,14,9,2017,113700,1.5,NA,60,vertical,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3239,3,3,443,42,251,1335,636,102,325,356,193,14,NA,193,NO,ok
9,14,9,2017,113701,1.25,56,0;30;45,both,simple,alternate,distic,r,r?,2593,10,2058,-10,1827,999,305,316,279,207,137,138,3339,5,5,434,22,225,1335,570,99,277,281,186,8,NA,120,YES,ok
9,14,9,2017,113518,1,NA,45,vertical,simple,verticilate?,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333,5,5,854,79,215,1335,742,102,475,503,395,26,NA,270,NO,ok
9,14,9,2017,113512,1,77,30;45,vertical,simple,alternate,spiral,r,r?,2234,10,1815,-10,1437,999,256,281,237,80,80,150,3337,5,5,778,71,183,1335,486,102,209,236,314,25,NA,124,YES,ok
9,14,9,2017,113715,1.25,583,0,Horizontal,simple,alternate,spiral,r,r?,3915,25,3340,-10,2980,999,311,420,304,130,181,175,3325,5,5,407,34,142,1335,466,92,160,173,193,11,NA,86,YES,ok
9,14,9,2017,113716,1.25,165,0;30,Horizontal,simple,alternate,distic,r,c?,2724,20,2211,-10,1674,999,269,273,199,95,173,151,3316,5,5,588,22,153,1335,644,101,372,399,274,10,NA,172,YES,ok
9,14,9,2017,113515,1,55,30;45,vertical,compound,alternate,in between,r,r?,1466,10,1109,-10,919,999,192,212,143,38,190,52,3346,2,2,194,29,138,1335,370,94,128,148,107,11,NA,81,YES,"ok, but image 001 unnamed"
9,14,9,2017,113507,1,480,0;30,Horizontal,simple,alternate,distic,r,r?,3546,10,2812,-10,2222,999,337,367,295,176,172,225,3326,5,5,735,26,196,1335,538,96,270,309,345,11,NA,166,Q,"ok, but image 001 unnamed"
9,14,9,2017,113517,1,NA,60,down-arched,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3211,5,5,952,45,106,1335,NA,NA,NA,NA,383,13,NA,NA,NO,ok
9,14,9,2017,113528,1,65,0,Horizontal,simple,alternate,distic,r,?,2635,10,2360,-10,2166,999,452,490,461,336,235,182,3303,3,3,1545,77,294,1335,526,91,243,263,703,29,NA,139,YES,ok
9,14,9,2017,122580,1,NA,45?,???,simple,opposite,distic,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505,8,8,223,5,149,1530,373,97,114,137,104,3,NA,81,NO,ok
9,14,9,2017,122615,1.25,82,0,Horizontal,simple,alternate,distic,r,?,2244,10,1070,-10,4445,-75,65,69,24,-42,76,85,3342,5,5,860,36,317,1530,655,102,400,427,286,11,NA,214,?,ok
9,14,9,2017,122624,1.5,NA,60?,???,compound,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3517,1,1,254,71,114,1530,439,88,156,181,142,31,NA,87,NO,ok
9,14,9,2017,122626,1,NA,90?,???,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3433,10,10,535,22,155,1530,595,95,308,341,NA,NA,NA,184,NO,ok
9,14,9,2017,122658,1,142.5,0,Horizontal,simple,alternate,distic,r,?,2171,10,1800,-10,1501,999,251,265,214,99,147,103,3356,7,7,354,13,149,1530,504,99,211,243,173,5,NA,144,YES,ok
9,14,9,2017,122656,1,99,0;30,exponential,simple,alternate,spiral,r,r,2183,10,1938,-10,1307,999,217,251,170,53,99,134,3340,5,5,725,140,182,1530,529,86,193,216,318,45,NA,105,YES,ok
9,14,9,2017,122651,1,420,0;30,Horizontal,simple,alternate,distic,r,?,3647,10,3410,-10,2878,999,521,613,477,398,214,159,3412,10,10,183,7,126,1530,481,95,184,197,87,2,NA,113,?,ok
9,14,9,2017,122498,1,10,NA,Without,compound,alternate,spiral,r,?,2933,25,2533,-10,2175,999,397,433,423,390,99,112,3529,0.5,1,833,489,140,1530,NA,NA,NA,NA,374,227,NA,NA,YES,ok
9,14,9,2017,122499,1,NA,60?,???,simple,verticilate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3314,5,5,1387,36,177,1530,394,88,135,124,511,8,NA,39,NO,ok
9,14,9,2017,122566,1,50,30,Horizontal,simple,opposite,in between,c,?,2142,10,1587,-10,1505,999,314,352,313,250,116,98,3459,5,5,696,36,216,1530,354,90,100,116,371,18,NA,66,YES,ok
9,14,9,2017,122559,1,48,0,Horizontal,???,alternate,distic,r,?,1390,10,1117,-10,848,999,159,159,153,128,107,78,3318,5,5,314,12,147,1530,230,83,42,50,168,5,NA,24,YES,ok
9,14,9,2017,122551,1,3,NA,Without,compound,alternate,spiral,?,?,2624,10,1835,-10,1726,999,216,247,241,215,76,132,3508,1,1,1436,433,181,1530,NA,NA,NA,NA,520,160,NA,NA,Q,ok
9,14,9,2017,122555,1.25,243,0,Horizontal,simple,alternate,distic,r?,r,3376,10,2682,-10,2580,999,430,446,401,349,139,172,3425,10,10,283,12,159,1530,465,99,196,192,138,4,NA,104,YES,ok
9,14,9,2017,122508,1.5,15,45;60,vertical,bipinnate,alternate,in between,r,?,1955,20,1505,-10,1279,999,238,257,175,40,244,183,3427,1,1,836,143,175,1530,444,95,162,183,372,64,NA,113,YES,ok
9,14,9,2017,126547,1.5,210,30,Horizontal,simple,alternate,distic,r,c?,2026,10,1588,-10,1095,999,149,164,95,25,120,165,3416,5,5,904,60,187,1530,491,87,161,185,434,20,NA,99,YES,ok
9,14,9,2017,122518,1.25,66,60,vertical,simple,alternate,distic,r,?,1900,10,1496,-10,1177,999,204,219,177,114,152,92,3439,5,5,493,16,147,1530,413,96,142,162,251,4,NA,93,YES,ok
9,14,9,2017,122513,1.25,90,30;45;60?,???,compound,alternate,in between,r,?,2893,10,2257,-10,2160,999,345,449,246,48,127,125,3451,3,3,885,43,267,1530,630,101,344,371,363,17,NA,228,YES,ok
9,14,9,2017,122532,1,77,45,vertical,simple,opposite,cruzada,r,?,1551,25,1340,-10,1131,999,192,232,169,148,167,81,3419,5,5,195,11,188,1530,576,94,272,322,91,5,NA,195,YES,ok
9,14,9,2017,122538,1,32,30;45,vertical,simple,opposite,cruzada,r,?,1763,10,1086,-10,514,999,106,124,73,23,53,83,3436,5,5,1669,139,253,1530,560,96,269,312,904,67,NA,177,?,ok
9,14,9,2017,122731,1.5,20,30,Horizontal,compound,alternate,in between,r?,?,3631,10,2750,-10,2576,999,544,590,457,402,115,167,3526,0.5,1,642,330,203,1530,597,106,326,369,230,129,NA,215,YES,ok
9,14,9,2017,122753,1.5,60,30,Horizontal,simple,alternate,spiral,r,c?,2017,10,1439,-10,1199,999,222,251,193,103,93,60,3340,5,5,992,45,235,1530,410,93,137,161,515,21,NA,96,YES,ok
9,15,9,2017,122672,1,NA,NA,Without,compound,alternate,spiral,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3521,0.5,1,1221,414,199,1530,NA,NA,NA,NA,489,183,NA,NA,NO,ok
9,15,9,2017,122671,1,235,0,Horizontal,simple,alternate,distic,r,r?,2048,10,1664,-10,782,999,81,89,81,75,133,124,3444,10,10,329,11,174,1530,365,94,116,135,151,5,NA,70,Q,ok
9,15,9,2017,122680,1,144,0,Horizontal,simple,alternate,distic,r,r,2187,10,1721,-10,1615,999,253,273,255,228,115,105,3515,6,6,460,21,178,1530,372,93,117,109,242,11,NA,64,YES,ok
9,15,9,2017,122690,1,NA,30?,???,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321,5,5,386,14,178,1530,226,90,49,54,167,4,NA,23,NO,ok
9,15,9,2017,122693,1,456,0;30,Horizontal,simple,alternate,in between,r,r,2300,10,2007,-10,1701,999,228,262,172,99,186,173,3408,8,8,525,35,216,1530,567,93,291,317,266,16,NA,176,YES,ok
9,15,9,2017,122701,1.25,NA,?,?,simple,opposite,cruzada,?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3401,6,6,786,33,176,1530,532,96,252,277,300,8,NA,103,NO,ok
9,15,9,2017,122705,1.25,38.5,0;45;60?,???,compound,alternate,spiral,r,r?,3146,40,2729,-10,2640,999,363,394,352,327,184,100,3446,0.5,1,208,139,140,1530,862,99,650,664,123,70,NA,364,YES,ok
9,15,9,2017,122758,1.5,264,30,Horizontal,simple,alternate,distic,r,?,4033,20,3750,-10,3568,999,439,459,422,285,203,231,3337,6,6,955,70,151,1530,616,94,300,332,404,19,NA,177,YES,ok
9,15,9,2017,122794,1.25,45,45,vertical,simple,alternate,spiral,r,?,1950,10,1506,-10,1108,999,156,186,138,96,37,79,3334,5,5,760,66,192,1530,654,90,347,366,346,24,NA,191,YES,ok
9,15,9,2017,122785,1,65,0;30,Horizontal,simple,alternate,distic,r,r,1975,10,1454,-10,892,999,107,134,99,43,127,173,3407,5,5,1488,60,223,1530,460,103,240,240,592,16,NA,125,YES,"ok, but image 001 with wrong id (12785)"
9,15,9,2017,122721,1,NA,30?,???,simple,alternate,distic,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3307,5,5,830,37,182,1530,324,89,94,101,371,10,NA,32,NO,ok
9,15,9,2017,122751,1,247,0;30,logarithmic,simple,alternate,distic,r,?,2101,10,1699,-10,1546,999,253,296,203,32,139,134,3351,10,10,407,6,183,1530,622,94,338,394,183,3,NA,248,YES,ok
9,15,9,2017,122745,1,115.5,0;30,Horizontal,simple,alternate,distic,r,r,2328,10,1764,-10,1440,999,189,202,164,110,155,107,3329,5,5,1918,52,271,1530,619,93,301,343,833,17,NA,197,YES,ok
9,15,9,2017,113373,1,9,0,Horizontal,simple,alternate,distic,r,?,1712,20,1417,-10,1254,999,150,182,162,142,143,219,3842,10,10,488,26,161,1530,369,89,96,103,260,12,NA,51,Q,ok
9,15,9,2017,113382,1,91,0?,???,simple,alternate,spiral,r,?,2230,10,1855,-10,1779,999,300,358,319,288,93,144,3837,7,7,425,24,174,1530,380,95,125,150,192,11,NA,92,YES,ok
9,15,9,2017,113328,1.25,7,60?,???,simple,opposite,cruzada,?,?,2217,10,2039,-10,1857,999,174,186,159,138,69,77,3806,2,2,2299,124,210,1530,854,95,655,640,612,28,NA,300,YES,ok
9,15,9,2017,113334,1.25,168,0;30,Horizontal,simple,alternate,distic,r,r?,2455,10,1972,-10,1866,999,227,341,291,241,70,81,3833,10,10,465,12,167,1530,291,79,46,50,229,5,NA,26,Q,ok
9,15,9,2017,113440,1,144,0,Horizontal,simple,alternate,distic,r,?,1638,10,1150,-10,838,999,159,163,101,17,130,121,3827,7,7,375,15,177,1530,349,91,91,103,207,7,NA,57,YES,ok
9,15,9,2017,113311,1,63,0,Horizontal,simple,alternate,distic,r,?,2528,10,2044,-10,1931,999,321,346,297,216,154,64,3742,3,3,986,34,253,1530,607,100,352,391,457,15,NA,228,YES,ok
9,15,9,2017,113313,1,NA,?,?,simple,opposite,cruzada,r?,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3852,5,5,1354,112,229,1530,481,85,152,168,524,30,NA,60,NO,ok
9,15,9,2017,113317,1,52,30,Horizontal,simple,alternate,distic,r,?,2252,10,1619,-10,1226,999,156,169,139,0,93,84,3825,5,5,567,22,140,1530,415,96,157,180,309,10,NA,103,YES,ok
9,15,9,2017,113320,1,60,30,Horizontal,compound,alternate,in between,r?,?,3810,10,3265,-10,3077,999,491,535,434,341,181,231,3731,1,1,345,71,136,1530,737,101,471,489,182,32,NA,281,YES,ok
9,15,9,2017,113230,1,2.5,NA,Without,compound,alternate,spiral,?,?,1668,10,1435,-10,1093,999,203,219,213,203,55,73,3700,1,1,657,155,172,1530,NA,NA,NA,NA,271,62,NA,NA,YES,ok
9,15,9,2017,113256,1,112,45,vertical,simple,opposite,distic,?,?,2394,10,2017,-10,1889,999,288,329,287,203,95,138,3752,10,10,656,34,324,1530,532,103,236,259,224,9,NA,100,YES,ok
9,15,9,2017,113254,1,NA,?,?,simple,alternate,spiral,r,?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,5,5,366,29,158,1530,NA,NA,NA,NA,183,12,NA,NA,NO,"ok, but image had wrong id (113245)"
